skill,skill_percent,region,location_quotident,location_difference,location_change,absolute_location_change,num_ads,num_ads_per_skill
coordinating activities with others,0.22406639004149378,East Yorkshire and Northern Lincolnshire,0.8448958900508816,-0.041133609958506206,-0.15510410994911839,0.15510410994911839,964,216.0
demonstrate enthusiasm,0.12966804979253113,East Yorkshire and Northern Lincolnshire,0.7467207013678729,-0.04398195020746887,-0.25327929863212706,0.25327929863212706,964,125.00000000000001
developing professional relationships or networks,0.18049792531120332,East Yorkshire and Northern Lincolnshire,0.8374219416869412,-0.03504207468879669,-0.16257805831305883,0.16257805831305883,964,174.0
directing operational activities,0.13796680497925312,East Yorkshire and Northern Lincolnshire,0.8832701983306858,-0.018233195020746884,-0.11672980166931424,0.11672980166931424,964,133.0
leading and motivating,0.21784232365145229,East Yorkshire and Northern Lincolnshire,0.8430756749543414,-0.04054767634854772,-0.15692432504565856,0.15692432504565856,964,210.0
management and administration,0.16182572614107885,East Yorkshire and Northern Lincolnshire,0.8872024459488972,-0.02057427385892116,-0.11279755405110281,0.11279755405110281,964,156.0
managing and analysing digital data,0.11825726141078838,East Yorkshire and Northern Lincolnshire,0.8584295979296486,-0.019502738589211616,-0.14157040207035143,0.14157040207035143,964,114.0
personal skills and development,0.23029045643153526,East Yorkshire and Northern Lincolnshire,0.8908377100751818,-0.02821954356846476,-0.10916228992481825,0.10916228992481825,964,222.0
planning and scheduling events and activities,0.28734439834024894,East Yorkshire and Northern Lincolnshire,0.8869749300538613,-0.036615601659751085,-0.1130250699461387,0.1130250699461387,964,277.0
presenting general information,0.11721991701244813,East Yorkshire and Northern Lincolnshire,0.733403722783258,-0.04261008298755187,-0.26659627721674195,0.26659627721674195,964,113.0
supervising a team or group,0.15767634854771784,East Yorkshire and Northern Lincolnshire,0.7850453002126853,-0.043173651452282163,-0.21495469978731474,0.21495469978731474,964,152.0
using digital tools for collaboration and productivity,0.1358921161825726,East Yorkshire and Northern Lincolnshire,0.7081771649516525,-0.0559978838174274,-0.2918228350483475,0.2918228350483475,964,131.0
working in teams,0.14730290456431536,East Yorkshire and Northern Lincolnshire,0.7986494500342407,-0.037137095435684636,-0.2013505499657593,0.2013505499657593,964,142.0
accessing and analysing digital data,0.05749128919860627,Essex,1.151207232651307,0.007551289198606273,0.15120723265130698,0.15120723265130698,2296,132.0
adapt to change,0.10235191637630663,Essex,1.230931044814271,0.019201916376306624,0.23093104481427096,0.23093104481427096,2296,235.0
advising and consulting,0.14939024390243902,Essex,1.0510817132374517,0.007260243902439012,0.0510817132374517,0.0510817132374517,2296,343.0
advocating for individual or community needs,0.08536585365853659,Essex,1.4481060841142763,0.02641585365853659,0.4481060841142763,0.4481060841142763,2296,196.00000000000003
analysing and evaluating information and data,0.09930313588850175,Essex,0.9667361359861929,-0.0034168641114982606,-0.0332638640138071,0.0332638640138071,2296,228.0
analysing business operations,0.05226480836236934,Essex,0.8276295861024441,-0.010885191637630659,-0.17237041389755592,0.17237041389755592,2296,120.0
attend to detail,0.11759581881533102,Essex,0.9140044987978472,-0.01106418118466898,-0.08599550120215282,0.08599550120215282,2296,270.0
coaching and mentoring,0.2304006968641115,Essex,1.0537420391681294,0.011750696864111482,0.05374203916812936,0.05374203916812936,2296,529.0
"communication, collaboration and creativity",0.046167247386759584,Essex,0.8175535219897218,-0.010302752613240415,-0.18244647801027825,0.18244647801027825,2296,106.0
complying with health and safety procedures,0.09843205574912892,Essex,1.1776986808941003,0.014852055749128915,0.17769868089410035,0.17769868089410035,2296,226.0
complying with legal and organisational guidelines,0.11933797909407666,Essex,1.110947487377366,0.011917979094076658,0.11094748737736593,0.11094748737736593,2296,274.0
coordinating activities with others,0.2813588850174216,Essex,1.0609309389797197,0.01615888501742163,0.060930938979719684,0.060930938979719684,2296,646.0
cope with pressure,0.05662020905923345,Essex,1.0201839470132152,0.0011202090592334485,0.020183947013215242,0.020183947013215242,2296,130.0
database and network design and administration,0.047473867595818814,Essex,0.6506834922672535,-0.025486132404181183,-0.3493165077327465,0.3493165077327465,2296,109.0
demonstrate enthusiasm,0.1798780487804878,Essex,1.0358655270975399,0.006228048780487799,0.03586552709753987,0.03586552709753987,2296,413.0
developing educational programmes,0.0509581881533101,Essex,1.2560559071557826,0.0103881881533101,0.25605590715578264,0.25605590715578264,2296,117.0
"developing financial, business or marketing plans",0.05531358885017421,Essex,0.7647392347597706,-0.017016411149825793,-0.23526076524022943,0.23526076524022943,2296,126.99999999999999
developing objectives and strategies,0.048344947735191636,Essex,1.0412437591038475,0.001914947735191637,0.04124375910384748,0.04124375910384748,2296,111.0
developing operational policies and procedures,0.09189895470383275,Essex,0.876731107649616,-0.01292104529616725,-0.12326889235038396,0.12326889235038396,2296,211.0
developing professional relationships or networks,0.2229965156794425,Essex,1.034594579565011,0.007456515679442499,0.03459457956501111,0.03459457956501111,2296,512.0
developing solutions,0.08057491289198607,Essex,0.8662106309609338,-0.012445087108013939,-0.13378936903906624,0.13378936903906624,2296,185.0
directing operational activities,0.16202090592334495,Essex,1.0372657229407487,0.005820905923344943,0.0372657229407487,0.0372657229407487,2296,372.0
executing financial transactions,0.08623693379790941,Essex,1.1726534375565598,0.012696933797909413,0.17265343755655982,0.17265343755655982,2296,198.0
"finance, banking and insurance",0.05618466898954704,Essex,1.0056321637649372,0.00031466898954703865,0.005632163764937248,0.005632163764937248,2296,129.0
identifying opportunities,0.05400696864111498,Essex,1.0310608751644708,0.00162696864111498,0.031060875164470758,0.031060875164470758,2296,124.0
leading and motivating,0.27526132404181186,Essex,1.0652940285684889,0.016871324041811853,0.06529402856848887,0.06529402856848887,2296,632.0
"loading and unloading goods and, materials",0.050522648083623695,Essex,1.9173680487143718,0.024172648083623696,0.9173680487143718,0.9173680487143718,2296,116.0
maintaining and enforcing physical security,0.07229965156794425,Essex,1.349125798991309,0.018709651567944255,0.349125798991309,0.349125798991309,2296,166.0
maintaining operational records,0.12674216027874566,Essex,1.114118849145092,0.012982160278745658,0.11411884914509196,0.11411884914509196,2296,291.00000000000006
manage quality,0.0744773519163763,Essex,0.9517872449377164,-0.0037726480836236947,-0.04821275506228362,0.04821275506228362,2296,171.0
management and administration,0.16202090592334495,Essex,0.8882725105446543,-0.020379094076655058,-0.11172748945534572,0.11172748945534572,2296,372.0
management skills,0.08275261324041812,Essex,1.084000697411817,0.0064126132404181135,0.08400069741181704,0.08400069741181704,2296,190.0
managing and analysing digital data,0.13763066202090593,Essex,0.9990611354595379,-0.00012933797909406297,-0.0009388645404621032,0.0009388645404621032,2296,316.0
managing budgets or finances,0.08885017421602788,Essex,0.9756250600200712,-0.002219825783972118,-0.02437493997992879,0.02437493997992879,2296,204.0
marketing and advertising,0.09320557491289198,Essex,1.154105682428083,0.012445574912891985,0.1541056824280831,0.1541056824280831,2296,214.0
mediating and resolving disputes,0.10409407665505227,Essex,1.177534803790184,0.015694076655052264,0.17753480379018405,0.17753480379018405,2296,239.0
monitoring and evaluating the performance of individuals,0.057926829268292686,Essex,0.9760207121869029,-0.0014231707317073142,-0.023979287813097105,0.023979287813097105,2296,133.0
monitoring developments in area of expertise,0.043989547038327526,Essex,1.1036012804397273,0.004129547038327526,0.10360128043972727,0.10360128043972727,2296,101.0
monitoring operational activities,0.06968641114982578,Essex,1.0161331459583811,0.0011064111498257784,0.016133145958381112,0.016133145958381112,2296,160.0
"monitoring, inspecting and testing equipment, systems and products",0.057926829268292686,Essex,0.9271259485962338,-0.004553170731707315,-0.07287405140376624,0.07287405140376624,2296,133.0
negotiating and managing contracts and agreements,0.06402439024390244,Essex,0.8414297574438485,-0.012065609756097564,-0.15857024255615149,0.15857024255615149,2296,147.0
performing calculations,0.07970383275261324,Essex,1.1935284928513512,0.012923832752613232,0.1935284928513512,0.1935284928513512,2296,183.0
performing general clerical and administrative tasks,0.10801393728222997,Essex,1.0864407290507943,0.008593937282229971,0.08644072905079425,0.08644072905079425,2296,248.0
personal skills and development,0.24695121951219512,Essex,0.9552869115786434,-0.011558780487804898,-0.04471308842135657,0.04471308842135657,2296,567.0
planning and scheduling events and activities,0.33405923344947736,Essex,1.0311743222912624,0.01009923344947733,0.03117432229126238,0.03117432229126238,2296,767.0
"preparing financial documents, records, reports, or budgets",0.05662020905923345,Essex,1.0008875562883763,5.0209059233446984e-05,0.0008875562883763344,0.0008875562883763344,2296,130.0
presenting general information,0.1759581881533101,Essex,1.1009083911237572,0.016128188153310102,0.10090839112375716,0.10090839112375716,2296,404.0
"promoting products, services, or programs",0.1171602787456446,Essex,1.1616129163756155,0.01630027874564459,0.16161291637561548,0.16161291637561548,2296,269.0
providing general assistance to people,0.11236933797909408,Essex,1.110698210725453,0.011199337979094087,0.11069821072545305,0.11069821072545305,2296,258.0
providing information to the public and clients,0.14285714285714285,Essex,1.1915684615659592,0.022967142857142853,0.1915684615659592,0.1915684615659592,2296,328.0
responding to complaints,0.05400696864111498,Essex,1.6967316569624564,0.022176968641114986,0.6967316569624564,0.6967316569624564,2296,124.0
selling products or services,0.11759581881533102,Essex,1.166278080088575,0.016765818815331013,0.16627808008857503,0.16627808008857503,2296,270.0
software and applications development and analysis,0.051829268292682924,Essex,0.6919795499690644,-0.02307073170731707,-0.3080204500309356,0.3080204500309356,2296,119.0
supervising a team or group,0.2186411149825784,Essex,1.0885791136797531,0.017791114982578404,0.08857911367975313,0.08857911367975313,2296,502.0
teaching and training,0.09364111498257839,Essex,1.0879646216170373,0.0075711149825783974,0.08796462161703733,0.08796462161703733,2296,215.0
technical or academic writing,0.05444250871080139,Essex,0.8023951173294237,-0.013407491289198603,-0.1976048826705763,0.1976048826705763,2296,124.99999999999999
transport services,0.06358885017421603,Essex,1.8863497530173847,0.029878850174216036,0.8863497530173847,0.8863497530173847,2296,146.0
using digital tools for collaboration and productivity,0.16942508710801393,Essex,0.882928172953327,-0.022464912891986072,-0.11707182704667296,0.11707182704667296,2296,389.0
verifying identities and documentation,0.05008710801393728,Essex,1.656319709455598,0.01984710801393728,0.6563197094555979,0.6563197094555979,2296,115.0
wholesale and retail sales,0.06837979094076654,Essex,1.0586745771909978,0.003789790940766549,0.05867457719099778,0.05867457719099778,2296,156.99999999999997
work efficiently,0.05139372822299652,Essex,0.9049784860538214,-0.0053962717770034835,-0.09502151394617864,0.09502151394617864,2296,118.0
work independently,0.11890243902439024,Essex,1.3071948001801916,0.02794243902439024,0.30719480018019163,0.30719480018019163,2296,273.0
work skills,0.13763066202090593,Essex,1.158604781723259,0.018840662020905924,0.15860478172325898,0.15860478172325898,2296,316.0
working in teams,0.17290940766550522,Essex,0.9374832339270507,-0.011530592334494771,-0.06251676607294931,0.06251676607294931,2296,397.0
accessing and analysing digital data,0.05145317545748116,"Gloucestershire, Wiltshire and Bristol/Bath area",1.030299868992414,0.0015131754574811626,0.030299868992414103,0.030299868992414103,4645,239.0
accounting and taxation,0.021528525296017224,"Gloucestershire, Wiltshire and Bristol/Bath area",0.914162432951899,-0.002021474703982777,-0.08583756704810097,0.08583756704810097,4645,100.00000000000001
adapt to change,0.09020452099031216,"Gloucestershire, Wiltshire and Bristol/Bath area",1.0848409018678553,0.00705452099031216,0.08484090186785531,0.08484090186785531,4645,419.0
advising and consulting,0.14122712594187298,"Gloucestershire, Wiltshire and Bristol/Bath area",0.9936475476104479,-0.0009028740581270289,-0.006352452389552066,0.006352452389552066,4645,656.0
advising on design or use of technologies,0.02411194833153929,"Gloucestershire, Wiltshire and Bristol/Bath area",1.0429043395994502,0.0009919483315392885,0.04290433959945017,0.04290433959945017,4645,112.0
